clave,fecha,lat,lon,CRW_SST,CRW_SSTANOMALY,CRW_HOTSPOT,CRW_DHW,estado
2025-10-08|2.475|103.975,2025-10-08,2.480917,103.956250,29.35,0.58,-0.26,0.0,ok
2024-11-16|-4.525|129.975,2024-11-16,-4.530278,129.952500,30.150000000000002,1.03,0.96,0.0,ok
2024-07-16|2.175|104.075,2024-07-16,2.187806,104.098139,29.41,0.49,-0.2,4.08,ok
2021-12-19|-26.675|153.125,2021-12-19,-26.683585,153.135379,26.23,1.43,0.02,0.0,ok
2023-07-29|5.775|102.975,2023-07-29,5.788361,102.992611,29.93,0.75,0.01,1.43,ok
2022-05-15|-16.525|-151.725,2022-05-15,-16.533639,-151.734333,28.36,0.0,-0.58,0.0,vecino
2023-10-05|4.325|113.875,2023-10-05,4.343333,113.897500,30.060000000000002,1.0,0.21,0.16,ok
2021-03-23|6.725|116.375,2021-03-23,6.707556,116.372139,28.2,0.99,-1.78,0.0,ok
2022-10-04|6.475|117.925,2022-10-04,6.486361,117.911167,29.900000000000002,0.6,0.48,0.0,ok
2024-05-12|2.875|104.125,2024-05-12,2.876028,104.148028,30.95,1.37,1.36,4.68,ok
2023-04-11|-27.475|153.375,2023-04-11,-27.500000,153.375250,24.04,-0.15,-2.05,2.65,ok
2022-03-20|-16.575|-151.775,2022-03-20,-16.551472,-151.778389,28.830000000000002,-0.08,-0.11,0.0,ok
2025-02-27|19.675|-156.025,2025-02-27,19.691333,-156.042306,25.36,0.78,-1.8800000000000001,0.0,vecino
2023-05-22|2.875|104.125,2023-05-22,2.876028,104.148028,29.68,0.17,0.09,0.0,ok
2021-01-19|-26.625|153.175,2021-01-19,-26.645000,153.160806,26.3,0.42,0.08,0.0,ok
2021-08-18|2.425|101.875,2021-08-18,2.426972,101.855528,29.94,0.53,-0.21,0.0,vecino
2024-08-03|5.625|103.075,2024-08-03,5.610111,103.063000,30.21,1.1500000000000001,0.34,6.7700000000000005,ok
2025-07-08|11.625|109.175,2025-07-08,11.608260,109.156910,27.61,-0.44,-1.34,0.29,ok
2023-11-06|2.125|102.325,2023-11-06,2.109111,102.322611,30.71,1.77,0.66,0.0,ok
2024-06-11|2.475|103.975,2024-06-11,2.458389,103.979306,30.52,1.22,0.91,7.53,ok
2022-08-23|2.575|103.975,2022-08-23,2.553250,103.958139,29.310000000000002,0.79,-0.29,0.0,ok
2025-06-25|2.575|103.975,2025-06-25,2.551556,103.958417,29.34,0.23,-0.26,0.0,ok
2025-06-17|-8.675|115.525,2025-06-17,-8.676667,115.528333,29.14,1.42,0.59,2.23,ok
2023-06-11|16.175|-61.475,2023-06-11,16.199861,-61.489806,28.92,1.6400000000000001,0.58,0.0,ok
2021-05-18|-16.525|-151.775,2021-05-18,-16.529528,-151.772278,28.63,0.35000000000000003,-0.31,0.0,ok
2022-03-20|2.825|104.125,2022-03-20,2.810000,104.136500,29.2,0.7000000000000001,-0.39,0.0,ok
2023-10-03|-23.475|151.925,2023-10-03,-23.451083,151.918167,23.23,0.98,-3.89,0.0,ok
2024-11-11|-16.525|-151.725,2024-11-11,-16.529667,-151.728194,28.18,0.75,-0.76,0.0,vecino
2023-10-21|-16.575|-151.775,2023-10-21,-16.551472,-151.778389,27.17,0.08,-1.77,0.0,ok
2025-12-09|-8.675|115.475,2025-12-09,-8.662972,115.465444,29.37,0.9500000000000001,0.89,0.33,ok
2025-08-06|2.475|103.925,2025-08-06,2.492472,103.947056,29.09,0.47000000000000003,-0.52,0.0,ok
2023-11-22|7.375|117.075,2023-11-22,7.356333,117.054722,29.740000000000002,0.98,0.02,0.15,ok
2025-11-09|5.625|-77.425,2025-11-09,5.630889,-77.411806,27.95,0.98,0.43,3.2600000000000002,ok
2021-11-10|-23.425|151.925,2021-11-10,-23.442500,151.920111,25.07,0.99,-2.05,0.0,ok
2025-12-06|19.725|-156.075,2025-12-06,19.736028,-156.053917,26.080000000000002,0.24,-1.17,0.0,ok
2023-07-23|2.325|104.125,2023-07-23,2.313167,104.125833,29.080000000000002,0.28,-0.52,0.0,ok
2023-06-16|4.225|118.625,2023-06-16,4.234111,118.637583,29.66,0.62,0.43,2.72,ok
2024-06-13|2.475|103.975,2024-06-13,2.480917,103.956250,30.28,1.01,0.67,7.53,ok
2022-10-14|-20.075|148.875,2022-10-14,-20.082280,148.890766,25.3,0.71,-2.91,0.0,ok
2022-03-09|3.975|100.525,2022-03-09,3.994167,100.534139,29.7,0.55,-0.06,0.0,ok
2023-08-01|5.775|103.075,2023-08-01,5.773278,103.059222,29.85,0.74,-0.06,1.48,ok
2023-03-01|4.175|100.525,2023-03-01,4.189889,100.548306,29.490000000000002,0.44,-0.26,0.0,ok
2025-08-07|2.525|103.975,2025-08-07,2.518528,103.974833,29.080000000000002,0.48,-0.52,0.0,ok
2025-09-18|2.575|103.925,2025-09-18,2.558500,103.942306,28.94,0.3,-0.67,0.0,ok
2023-10-15|-16.525|-151.725,2023-10-15,-16.542389,-151.727028,27.34,0.33,-1.6,0.0,vecino
2025-11-16|17.925|-71.675,2025-11-16,17.928000,-71.661806,28.97,0.45,0.07,9.98,ok
2021-01-16|-8.675|115.475,2021-01-16,-8.663333,115.466944,28.6,0.16,0.12,1.59,ok
2021-03-23|6.725|116.325,2021-03-23,6.701222,116.338556,28.2,1.01,-1.77,0.0,ok
2022-08-04|-8.675|115.525,2022-08-04,-8.676333,115.524028,27.98,1.27,-0.5700000000000001,3.27,ok
2025-06-30|12.175|109.225,2025-06-30,12.182861,109.225250,28.25,0.05,-0.65,2.31,ok
2022-08-13|4.575|118.975,2022-08-13,4.570194,118.956917,29.47,0.92,0.25,0.0,ok
2024-09-07|4.925|118.175,2024-09-07,4.908500,118.177389,29.96,1.05,0.21,0.0,vecino
2024-03-04|2.075|102.325,2024-03-04,2.082222,102.333056,28.88,0.5,-1.16,0.0,ok
2022-03-22|-16.525|-151.725,2022-03-22,-16.542694,-151.740778,28.59,-0.3,-0.35000000000000003,0.0,vecino
2022-12-09|7.075|117.225,2022-12-09,7.081278,117.247861,29.25,0.85,-0.4,0.0,ok
2023-03-09|-8.675|115.525,2023-03-09,-8.671833,115.503111,28.47,0.16,-0.08,0.16,ok
2022-09-08|3.525|72.875,2022-09-08,3.522222,72.899167,27.8,-0.62,-1.73,0.0,ok
2023-12-01|-16.525|-151.725,2023-12-01,-16.529667,-151.728194,28.07,0.4,-0.87,0.0,vecino
2025-06-09|19.725|-156.075,2025-06-09,19.732222,-156.059639,26.23,0.6,-1.02,0.0,ok
2022-09-06|3.875|73.475,2022-09-06,3.885611,73.468611,27.79,-0.58,-1.8800000000000001,0.0,ok
2021-11-17|-8.725|115.475,2021-11-17,-8.716015,115.457307,29.72,1.5,1.24,0.33,vecino
2023-04-11|-27.475|153.325,2023-04-11,-27.470139,153.349111,23.76,-0.37,-2.33,3.49,ok
2024-09-22|17.925|-71.675,2024-09-22,17.928000,-71.661806,30.32,1.46,1.42,8.65,ok
2023-03-27|-16.575|-151.775,2023-03-27,-16.551472,-151.778389,29.28,0.42,0.34,0.0,ok
2023-09-24|4.525|118.925,2023-09-24,4.504194,118.941722,29.53,0.76,0.31,0.0,ok
2024-12-08|14.425|-60.875,2024-12-08,14.446806,-60.892306,28.810000000000002,1.45,0.47000000000000003,19.0,ok
2021-03-19|13.375|-81.425,2021-03-19,13.352417,-81.407361,27.07,0.33,-1.36,0.0,ok
2022-11-08|6.575|117.925,2022-11-08,6.552056,117.924694,29.41,0.39,0.01,0.0,ok
2023-11-14|-26.825|32.875,2023-11-14,-26.829833,32.897000,23.48,-0.63,-3.49,0.0,ok
2023-04-05|-26.625|153.125,2023-04-05,-26.615028,153.112944,26.05,1.11,-0.16,0.43,ok
2023-07-08|6.475|117.925,2023-07-08,6.498250,117.927222,30.11,0.85,0.6900000000000001,4.03,ok
2023-09-20|6.575|117.925,2023-09-20,6.552083,117.935694,30.32,1.05,0.92,3.0300000000000002,ok
2024-11-05|-16.475|-151.775,2024-11-05,-16.499028,-151.757333,27.28,-0.06,-1.6600000000000001,0.0,ok
2023-08-01|5.725|102.975,2023-08-01,5.732778,102.997500,29.93,0.79,0.01,1.23,ok
2022-09-02|-8.675|115.475,2022-09-02,-8.682308,115.483022,28.0,1.55,-0.48,0.0,ok
2025-06-03|-16.525|-151.775,2025-06-03,-16.506417,-151.783611,28.54,0.65,-0.4,0.0,ok
